FrameId	FrameMethodId	TimeSegmentId	ActualsOffset	CycleNumber	FirstNonzeroDriftBin	FragClass	FragEnergy	FrameBaseAbund	FrameBaseDriftBin	FrameBaseMsBin	FrameScanTime	FrameSpecAbundLimit	FrameTic	ImsField	ImsPressure	ImsTemperature	ImsTrapTime	IsolationStartMz	IsolationMz	IsolationEndMz	LastNonzeroDriftBin	MassCalOffset	NumTransients
32	2	2	0	32	1	1	NaN	7579	231	96231	0.576833333333333	NaN	6310037	12.1632104767205	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
33	2	2	0	33	1	1	NaN	8662	231	96231	0.5933	NaN	6548231	12.1632104767205	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
34	2	2	0	34	1	1	NaN	8023	231	96231	0.609766666666667	NaN	6065259	12.1632104767205	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
35	2	2	0	35	1	1	NaN	9920	232	96231	0.626233333333333	NaN	6732293	12.1632104767205	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
36	2	2	0	36	1	1	NaN	8154	232	96231	0.642716666666667	NaN	6511278	12.1465687866523	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
37	2	2	0	37	1	1	NaN	9249	232	96231	0.659183333333333	NaN	6765136	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
38	2	2	0	38	1	1	NaN	9069	251	105251	0.67565	NaN	7851087	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
39	2	2	0	39	1	1	NaN	8699	231	96231	0.692116666666667	NaN	6047714	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
40	2	2	0	40	1	1	NaN	9430	232	96231	0.708583333333333	NaN	7455662	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
41	2	2	0	41	1	1	NaN	10174	232	96231	0.725066666666667	NaN	8105198	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
42	2	2	0	42	1	1	NaN	7693	232	96231	0.741533333333333	NaN	7027672	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
43	2	2	0	43	1	1	NaN	8757	232	96232	0.758	NaN	7057870	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
44	2	2	0	44	1	1	NaN	8974	232	96231	0.7748	NaN	7169787	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
45	2	2	0	45	1	1	NaN	9407	232	96231	0.791266666666667	NaN	6399448	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
46	2	2	0	46	1	1	NaN	8945	232	96231	0.807733333333333	NaN	6655138	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
47	2	2	0	47	1	1	NaN	9223	232	96231	0.824216666666667	NaN	7082013	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
48	2	2	0	48	1	1	NaN	10010	232	96231	0.840683333333333	NaN	7823771	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
49	2	2	0	49	1	1	NaN	9516	231	96231	0.85715	NaN	7737476	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
50	2	2	0	50	1	1	NaN	8490	232	96231	0.873616666666667	NaN	6889808	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
51	2	2	0	51	1	1	NaN	6923	231	96232	0.890083333333333	NaN	6041558	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
52	2	2	0	52	1	1	NaN	8160	232	96231	0.906566666666667	NaN	6425750	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
53	2	2	0	53	1	1	NaN	7943	232	96231	0.923033333333333	NaN	7094589	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
54	2	2	0	54	1	1	NaN	8255	232	96231	0.9395	NaN	6773302	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
55	2	2	0	55	1	1	NaN	9400	232	96231	0.955966666666667	NaN	7369303	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
56	2	2	0	56	1	1	NaN	7418	233	96231	0.972433333333333	NaN	6929128	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
57	2	2	0	57	1	1	NaN	8874	232	96231	0.988916666666667	NaN	6781159	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
58	2	2	0	58	1	1	NaN	9172	232	96231	1.00538333333333	NaN	7042191	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
59	2	2	0	59	1	1	NaN	8742	231	96231	1.02218333333333	NaN	7275238	12.1463127155763	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
60	2	2	0	60	1	1	NaN	8595	232	96231	1.03865	NaN	7222750	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
61	2	2	0	61	1	1	NaN	8709	231	96231	1.05511666666667	NaN	7339407	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
62	3	3	0	62	1	1	NaN	8305	215	96231	1.0739833984375	NaN	6830357	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
63	3	3	0	63	1	1	NaN	8941	214	96231	1.09045	NaN	7386649	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
64	3	3	0	64	1	1	NaN	10815	214	96231	1.10693333333333	NaN	7492927	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
65	3	3	0	65	1	1	NaN	10891	214	96231	1.1234	NaN	7812568	13.4430363308877	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
66	3	3	0	66	1	1	NaN	9231	214	96231	1.13986666666667	NaN	6897165	13.4251148714143	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
67	3	3	0	67	1	1	NaN	10056	215	96231	1.15633333333333	NaN	7385979	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
68	3	3	0	68	1	1	NaN	9617	214	96231	1.1728	NaN	7231657	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
69	3	3	0	69	1	1	NaN	7910	213	96231	1.18928333333333	NaN	6866633	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
70	3	3	0	70	1	1	NaN	8333	214	96231	1.20575	NaN	6445259	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
71	3	3	0	71	1	1	NaN	9706	214	96231	1.22221666666667	NaN	7264616	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
72	3	3	0	72	1	1	NaN	10099	213	96231	1.23868333333333	NaN	7334559	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
73	3	3	0	73	1	1	NaN	8583	214	96231	1.25515	NaN	6700945	13.4263950314695	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
74	3	3	0	74	1	1	NaN	10188	214	96231	1.27196666666667	NaN	7190153	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
75	3	3	0	75	1	1	NaN	8935	213	96231	1.28843333333333	NaN	6686130	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
76	3	3	0	76	1	1	NaN	9436	214	96231	1.3049	NaN	7208629	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
77	3	3	0	77	1	1	NaN	9848	214	96231	1.32136666666667	NaN	7237686	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
78	3	3	0	78	1	1	NaN	9551	213	96231	1.33783333333333	NaN	7014735	13.4263950314695	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
