FrameId	FrameMethodId	TimeSegmentId	ActualsOffset	CycleNumber	FirstNonzeroDriftBin	FragClass	FragEnergy	FrameBaseAbund	FrameBaseDriftBin	FrameBaseMsBin	FrameScanTime	FrameSpecAbundLimit	FrameTic	ImsField	ImsPressure	ImsTemperature	ImsTrapTime	IsolationStartMz	IsolationMz	IsolationEndMz	LastNonzeroDriftBin	MassCalOffset	NumTransients
41	2	2	0	41	1	1	NaN	5554	233	96219	0.726583333333333	NaN	6104370	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
42	2	2	0	42	1	1	NaN	5084	232	96219	0.74305	NaN	6314413	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
43	2	2	0	43	1	1	NaN	4640	233	96219	0.759516666666667	NaN	5902357	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
44	2	2	0	44	1	1	NaN	4729	234	96219	0.775983333333333	NaN	6094553	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
45	2	2	0	45	1	1	NaN	5491	234	96219	0.79245	NaN	5972680	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
46	2	2	0	46	1	1	NaN	5084	233	96219	0.808933333333333	NaN	6103679	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
47	2	2	0	47	1	1	NaN	5557	233	96219	0.8254	NaN	6164525	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
48	2	2	0	48	1	1	NaN	4407	233	96219	0.841866666666667	NaN	5983216	12.1475940475815	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
49	2	2	0	49	1	1	NaN	4346	232	96219	0.858666666666667	NaN	6165748	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
50	2	2	0	50	1	1	NaN	5348	233	96219	0.875133333333333	NaN	6057058	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
51	2	2	0	51	1	1	NaN	5835	233	96219	0.8916	NaN	6388359	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
52	2	2	0	52	1	1	NaN	4995	232	96219	0.908083333333333	NaN	6163483	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
53	2	2	0	53	1	1	NaN	4474	232	96219	0.92455	NaN	5955039	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
54	2	2	0	54	1	1	NaN	5239	232	96219	0.941016666666667	NaN	5981645	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
55	2	2	0	55	1	1	NaN	5191	233	96219	0.957483333333333	NaN	6165797	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
56	2	2	0	56	1	1	NaN	5191	233	96219	0.97395	NaN	6098187	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
57	2	2	0	57	1	1	NaN	4896	234	96219	0.990433333333333	NaN	6024744	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
58	2	2	0	58	1	1	NaN	5920	233	96219	1.0069	NaN	6350704	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
59	2	2	0	59	1	1	NaN	5724	234	96219	1.02336666666667	NaN	6222012	12.1475940475815	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
60	2	2	0	60	1	1	NaN	5404	232	96219	1.03983333333333	NaN	6062261	13.4430363308877	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
61	2	2	0	61	1	1	NaN	5676	232	96219	1.0563	NaN	6531012	13.4430363308877	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
62	3	3	0	62	1	1	NaN	5460	215	96219	1.07516673177083	NaN	6157401	13.4430363308877	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
63	3	3	0	63	1	1	NaN	6661	215	96219	1.09165	NaN	6123717	13.4430363308877	3.95468735694885	27	20000	NaN	NaN	NaN	750	0	11
64	3	3	0	64	1	1	NaN	6170	214	96219	1.10845	NaN	6380203	13.4430363308877	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
65	3	3	0	65	1	1	NaN	5684	214	96219	1.12491666666667	NaN	6250306	13.4430363308877	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
66	3	3	0	66	1	1	NaN	5448	214	96219	1.14138333333333	NaN	5958615	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
67	3	3	0	67	1	1	NaN	7192	215	96219	1.15785	NaN	6253975	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
68	3	3	0	68	1	1	NaN	6111	215	96219	1.17431666666667	NaN	6445940	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
69	3	3	0	69	1	1	NaN	5492	239	111735	1.1908	NaN	6262001	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
70	3	3	0	70	1	1	NaN	5183	213	96219	1.20726666666667	NaN	6185996	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
71	3	3	0	71	1	1	NaN	6032	215	96219	1.22373333333333	NaN	6149925	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
72	3	3	0	72	1	1	NaN	6599	215	96219	1.2402	NaN	6251756	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
73	3	3	0	73	1	1	NaN	5606	214	96219	1.25666666666667	NaN	6142965	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
74	3	3	0	74	1	1	NaN	5340	214	96219	1.27315	NaN	5944783	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
75	3	3	0	75	1	1	NaN	6181	214	96219	1.28961666666667	NaN	6044993	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
76	3	3	0	76	1	1	NaN	4643	239	111735	1.30608333333333	NaN	5820771	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
77	3	3	0	77	1	1	NaN	5688	214	96219	1.32255	NaN	6537091	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
78	3	3	0	78	1	1	NaN	6531	214	96219	1.33901666666667	NaN	6452963	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
79	3	3	0	79	1	1	NaN	7278	215	96219	1.3555	NaN	6466566	13.4249869335387	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
80	3	3	0	80	1	1	NaN	5470	214	96219	1.3723	NaN	6338818	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
81	3	3	0	81	1	1	NaN	6871	215	96219	1.38876666666667	NaN	6507564	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
82	3	3	0	82	1	1	NaN	6377	215	96219	1.40523333333333	NaN	6361460	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
83	3	3	0	83	1	1	NaN	6556	214	96219	1.4217	NaN	6407260	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
84	3	3	0	84	1	1	NaN	6526	214	96219	1.43818333333333	NaN	6655851	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
85	3	3	0	85	1	1	NaN	6804	214	96219	1.45465	NaN	6123833	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
86	3	3	0	86	1	1	NaN	6769	214	96219	1.47111666666667	NaN	6320962	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
87	3	3	0	87	1	1	NaN	7151	214	96219	1.48758333333333	NaN	6165645	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
88	3	3	0	88	1	1	NaN	8063	215	96219	1.50405	NaN	6754489	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
89	3	3	0	89	1	1	NaN	7839	215	96219	1.52053333333333	NaN	7059002	13.4249869335387	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
90	3	3	0	90	1	1	NaN	7925	215	96219	1.537	NaN	6612756	14.7229903182554	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
91	3	3	0	91	1	1	NaN	7385	214	96219	1.55346666666667	NaN	6613212	14.7229903182554	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
92	4	4	0	92	1	1	NaN	6267	200	96219	1.57233333333333	NaN	6577420	14.7229903182554	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
93	4	4	0	93	1	1	NaN	5397	200	96219	1.5888	NaN	6265030	14.7229903182554	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
94	4	4	0	94	1	1	NaN	4705	199	96219	1.60526666666667	NaN	6265449	14.7229903182554	3.95531249046326	27.25	20000	NaN	NaN	NaN	750	0	11
95	4	4	0	95	1	1	NaN	6393	199	96219	1.6224	NaN	6553732	14.7229903182554	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
96	4	4	0	96	1	1	NaN	7608	199	96219	1.63886666666667	NaN	6321269	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
97	4	4	0	97	1	1	NaN	6757	199	96219	1.65535	NaN	6110411	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
98	4	4	0	98	1	1	NaN	5982	199	96219	1.67181666666667	NaN	6451000	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
99	4	4	0	99	1	1	NaN	6390	200	96219	1.68828333333333	NaN	6465474	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
100	4	4	0	100	1	1	NaN	5436	200	96219	1.70475	NaN	6115026	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
101	4	4	0	101	1	1	NaN	6493	199	96219	1.72121666666667	NaN	6457174	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
102	4	4	0	102	1	1	NaN	6528	198	96219	1.7377	NaN	6250734	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
103	4	4	0	103	1	1	NaN	5808	198	96219	1.75416666666667	NaN	6304747	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
104	4	4	0	104	1	1	NaN	5650	199	96219	1.77063333333333	NaN	6072738	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
105	4	4	0	105	1	1	NaN	7758	200	96219	1.7871	NaN	6218902	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
106	4	4	0	106	1	1	NaN	6647	199	96219	1.80356666666667	NaN	6542424	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
107	4	4	0	107	1	1	NaN	5591	200	96219	1.82005	NaN	6133910	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
108	4	4	0	108	1	1	NaN	5377	199	96219	1.83651666666667	NaN	6116690	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
109	4	4	0	109	1	1	NaN	6632	200	96219	1.85298333333333	NaN	5920221	14.7045571072799	3.95499992370605	27.25	20000	NaN	NaN	NaN	750	0	11
110	4	4	0	110	1	1	NaN	4951	200	96219	1.86995	NaN	6269967	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
111	4	4	0	111	1	1	NaN	7314	199	96219	1.88641666666667	NaN	6323383	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
112	4	4	0	112	1	1	NaN	5737	200	96219	1.90288333333333	NaN	6273538	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
113	4	4	0	113	1	1	NaN	6055	200	96219	1.91936666666667	NaN	6597606	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
114	4	4	0	114	1	1	NaN	5645	199	96219	1.93583333333333	NaN	6529600	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
115	4	4	0	115	1	1	NaN	5825	199	96219	1.9523	NaN	6241495	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
116	4	4	0	116	1	1	NaN	6385	199	96219	1.96876666666667	NaN	6114159	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
117	4	4	0	117	1	1	NaN	7099	199	96219	1.98523333333333	NaN	6456601	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
118	4	4	0	118	1	1	NaN	6578	199	96219	2.00171666666667	NaN	6565349	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
119	4	4	0	119	1	1	NaN	5316	200	96219	2.01818333333333	NaN	6462518	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
120	4	4	0	120	1	1	NaN	6628	200	96219	2.03465	NaN	6180342	14.7045571072799	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
121	4	4	0	121	1	1	NaN	6176	199	96219	2.05111666666667	NaN	6357749	16.0038402614017	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
122	5	5	0	122	1	1	NaN	6921	187	96219	2.06998333333333	NaN	6483515	16.0038402614017	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
123	5	5	0	123	1	1	NaN	5560	208	111735	2.08645	NaN	6400752	16.0038402614017	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
124	5	5	0	124	1	1	NaN	5502	209	111735	2.10293333333333	NaN	6282902	16.0038402614017	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
125	5	5	0	125	1	1	NaN	5468	186	96219	2.11973333333333	NaN	6154611	16.0038402614017	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
126	5	5	0	126	1	1	NaN	5700	186	96219	2.1362	NaN	5829856	15.9833592631178	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
127	5	5	0	127	1	1	NaN	6229	187	96219	2.15266666666667	NaN	6063807	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
128	5	5	0	128	1	1	NaN	5450	187	96219	2.169133203125	NaN	6196195	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
129	5	5	0	129	1	1	NaN	6198	208	111735	2.1856	NaN	6358861	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
130	5	5	0	130	1	1	NaN	5537	187	96219	2.20208333333333	NaN	5961898	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
131	5	5	0	131	1	1	NaN	6901	187	96219	2.21855	NaN	6139744	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
132	5	5	0	132	1	1	NaN	6437	187	96219	2.23501666666667	NaN	6252696	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
133	5	5	0	133	1	1	NaN	7970	187	96219	2.25148333333333	NaN	6889877	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
134	5	5	0	134	1	1	NaN	9374	187	96219	2.26795	NaN	7238211	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
135	5	5	0	135	1	1	NaN	8532	187	96219	2.28443333333333	NaN	6319800	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
136	5	5	0	136	1	1	NaN	9184	187	96219	2.3009	NaN	6812262	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
137	5	5	0	137	1	1	NaN	7733	186	96219	2.31736666666667	NaN	6485309	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
138	5	5	0	138	1	1	NaN	8941	187	96219	2.33383333333333	NaN	6105049	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
139	5	5	0	139	1	1	NaN	7345	186	96219	2.3503	NaN	6121679	15.9822072362631	3.95562481880188	27.25	20000	NaN	NaN	NaN	750	0	11
140	5	5	0	140	1	1	NaN	6872	186	96219	2.36711666666667	NaN	6147237	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
141	5	5	0	141	1	1	NaN	7950	187	96219	2.38358333333333	NaN	6095338	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
142	5	5	0	142	1	1	NaN	8388	186	96219	2.40005	NaN	6169078	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
143	5	5	0	143	1	1	NaN	9214	186	96219	2.41651666666667	NaN	6863105	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
144	5	5	0	144	1	1	NaN	8926	187	96219	2.43298333333333	NaN	6508040	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
145	5	5	0	145	1	1	NaN	7083	187	96219	2.44945	NaN	6154098	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
146	5	5	0	146	1	1	NaN	6954	187	96219	2.46593333333333	NaN	6197976	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
147	5	5	0	147	1	1	NaN	7407	186	96219	2.4824	NaN	6085946	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
148	5	5	0	148	1	1	NaN	7121	186	96219	2.49886666666667	NaN	5881252	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
149	5	5	0	149	1	1	NaN	8120	187	96219	2.51533333333333	NaN	5923941	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
150	5	5	0	150	1	1	NaN	8328	187	96219	2.5318	NaN	6267195	15.9822072362631	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
151	5	5	0	151	1	1	NaN	9289	187	96219	2.54828333333333	NaN	6287983	17.2827701597902	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
152	6	6	0	152	1	1	NaN	10117	176	96219	2.56715	NaN	7147045	17.2827701597902	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
153	6	6	0	153	1	1	NaN	8799	175	96219	2.58361666666667	NaN	6352783	17.2827701597902	3.95593738555908	27.25	20000	NaN	NaN	NaN	749	0	11
154	6	6	0	154	1	1	NaN	10512	175	96219	2.60008333333333	NaN	7191039	17.2827701597902	3.95593738555908	27.25	20000	NaN	NaN	NaN	750	0	11
155	6	6	0	155	1	1	NaN	7873	176	96219	2.61688333333333	NaN	6761842	17.2827701597902	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
156	6	6	0	156	1	1	NaN	8224	176	96219	2.63335	NaN	6409370	17.2635689309116	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
157	6	6	0	157	1	1	NaN	8979	176	96219	2.64983333333333	NaN	6452190	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
158	6	6	0	158	1	1	NaN	9697	176	96219	2.6663	NaN	6590851	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
159	6	6	0	159	1	1	NaN	9667	176	96219	2.68276666666667	NaN	7266112	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
160	6	6	0	160	1	1	NaN	9378	176	96219	2.69923333333333	NaN	6571500	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
161	6	6	0	161	1	1	NaN	9637	176	96219	2.7157	NaN	6490577	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
162	6	6	0	162	1	1	NaN	10604	176	96219	2.73218333333333	NaN	7423589	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
163	6	6	0	163	1	1	NaN	8862	176	96219	2.74865	NaN	6321558	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
164	6	6	0	164	1	1	NaN	10880	176	96219	2.76511666666667	NaN	6438273	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
165	6	6	0	165	1	1	NaN	8294	175	96219	2.78158333333333	NaN	6454907	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
166	6	6	0	166	1	1	NaN	9826	176	96219	2.79805	NaN	6848386	17.2651049667179	3.95468735694885	27.25	20000	NaN	NaN	NaN	750	0	11
